obsnme,obsval,weight,obgnme
h15_14_19,0.0,1.0,head
h15_14_20,0.0,1.0,head
h15_14_21,0.0,1.0,head
h15_14_22,0.0,1.0,head
h15_14_23,0.0,1.0,head
h15_15_00,0.0,1.0,head
h15_15_01,0.0,1.0,head
h15_15_02,0.0,1.0,head
h15_15_03,0.0,1.0,head
h15_15_04,0.0,1.0,head
h15_15_05,0.0,1.0,head
h15_15_06,0.0,1.0,head
h15_15_07,0.0,1.0,head
h15_15_08,0.0,1.0,head
h15_15_09,0.0,1.0,head
h15_15_10,0.0,1.0,head
h15_15_11,0.0,1.0,head
h15_15_12,0.0,1.0,head
h15_15_13,0.0,1.0,head
h15_15_14,0.0,1.0,head
h15_15_15,0.0,1.0,head
h15_15_16,0.0,1.0,head
h15_15_17,0.0,1.0,head
h15_15_18,0.0,1.0,head
h15_15_19,0.0,1.0,head
h15_15_20,0.0,1.0,head
h15_15_21,0.0,1.0,head
h15_15_22,0.0,1.0,head
h15_15_23,0.0,1.0,head
h15_16_00,0.0,1.0,head
h15_16_01,0.0,1.0,head
h15_16_02,0.0,1.0,head
h15_16_03,0.0,1.0,head
h15_16_04,0.0,1.0,head
h15_16_05,0.0,1.0,head
h15_16_06,0.0,1.0,head
h15_16_07,0.0,1.0,head
h15_16_08,0.0,1.0,head
h15_16_09,0.0,1.0,head
h15_16_10,0.0,1.0,head
h15_16_11,0.0,1.0,head
h15_16_12,0.0,1.0,head
h15_16_13,0.0,1.0,head
h15_16_14,0.0,1.0,head
h15_16_15,0.0,1.0,head
h15_16_16,0.0,1.0,head
h15_16_17,0.0,1.0,head
h15_16_18,0.0,1.0,head
h15_16_19,0.0,1.0,head
h15_16_20,0.0,1.0,head
h15_16_21,0.0,1.0,head
h15_16_22,0.0,1.0,head
h15_16_23,0.0,1.0,head
h15_17_00,0.0,1.0,head
h15_17_01,0.0,1.0,head
h15_17_02,0.0,1.0,head
h15_17_03,0.0,1.0,head
h15_17_04,0.0,1.0,head
h15_17_05,0.0,1.0,head
h15_17_06,0.0,1.0,head
h15_17_07,0.0,1.0,head
h15_17_08,0.0,1.0,head
h15_17_09,0.0,1.0,head
h15_17_10,0.0,1.0,head
h15_17_11,0.0,1.0,head
h15_17_12,0.0,1.0,head
h15_17_13,0.0,1.0,head
h15_17_14,0.0,1.0,head
h15_17_15,0.0,1.0,head
h15_17_16,0.0,1.0,head
h15_17_17,0.0,1.0,head
h15_17_18,0.0,1.0,head
h15_17_19,0.0,1.0,head
h15_17_20,0.0,1.0,head
h15_17_21,0.0,1.0,head
h15_17_22,0.0,1.0,head
h15_17_23,0.0,1.0,head
h15_18_00,0.0,1.0,head
h15_18_01,0.0,1.0,head
h15_18_02,0.0,1.0,head
h15_18_03,0.0,1.0,head
h15_18_04,0.0,1.0,head
h15_18_05,0.0,1.0,head
h15_18_06,0.0,1.0,head
h15_18_07,0.0,1.0,head
h15_18_08,0.0,1.0,head
h15_18_09,0.0,1.0,head
h15_18_10,0.0,1.0,head
h15_18_11,0.0,1.0,head
h15_18_12,0.0,1.0,head
h15_18_13,0.0,1.0,head
h15_18_14,0.0,1.0,head
h15_18_15,0.0,1.0,head
h15_18_16,0.0,1.0,head
h15_18_17,0.0,1.0,head
h15_18_18,0.0,1.0,head
h15_18_19,0.0,1.0,head
h15_18_20,0.0,1.0,head
h15_18_21,0.0,1.0,head
h15_18_22,0.0,1.0,head
h15_18_23,0.0,1.0,head
h15_19_00,0.0,1.0,head
h15_19_01,0.0,1.0,head
h15_19_02,0.0,1.0,head
h15_19_03,0.0,1.0,head
h15_19_04,0.0,1.0,head
h15_19_05,0.0,1.0,head
h15_19_06,0.0,1.0,head
h15_19_07,0.0,1.0,head
h15_19_08,0.0,1.0,head
h15_19_09,0.0,1.0,head
h15_19_10,0.0,1.0,head
h15_19_11,0.0,1.0,head
h15_19_12,0.0,1.0,head
h15_19_13,0.0,1.0,head
h15_19_14,0.0,1.0,head
h15_19_15,0.0,1.0,head
h15_19_16,0.0,1.0,head
h15_19_17,0.0,1.0,head
h15_19_18,0.0,1.0,head
h15_19_19,0.0,1.0,head
h15_19_20,0.0,1.0,head
h15_19_21,0.0,1.0,head
h15_19_22,0.0,1.0,head
h15_19_23,0.0,1.0,head
h15_20_00,0.0,1.0,head
h15_20_01,0.0,1.0,head
h15_20_02,0.0,1.0,head
h15_20_03,0.0,1.0,head
h15_20_04,0.0,1.0,head
h15_20_05,0.0,1.0,head
h15_20_06,0.0,1.0,head
h15_20_07,0.0,1.0,head
h15_20_08,0.0,1.0,head
h15_20_09,0.0,1.0,head
h15_20_10,0.0,1.0,head
h15_20_11,0.0,1.0,head
h15_20_12,0.0,1.0,head
h15_20_13,0.0,1.0,head
h15_20_14,0.0,1.0,head
h15_20_15,0.0,1.0,head
h15_20_16,0.0,1.0,head
h15_20_17,0.0,1.0,head
h15_20_18,0.0,1.0,head
h15_20_19,0.0,1.0,head
h15_20_20,0.0,1.0,head
h15_20_21,0.0,1.0,head
h15_20_22,0.0,1.0,head
h15_20_23,0.0,1.0,head
h15_21_00,0.0,1.0,head
h15_21_01,0.0,1.0,head
h15_21_02,0.0,1.0,head
h15_21_03,0.0,1.0,head
h15_21_04,0.0,1.0,head
h15_21_05,0.0,1.0,head
h15_21_06,0.0,1.0,head
h15_21_07,0.0,1.0,head
h15_21_08,0.0,1.0,head
h15_21_09,0.0,1.0,head
h15_21_10,0.0,1.0,head
h15_21_11,0.0,1.0,head
h15_21_12,0.0,1.0,head
h15_21_13,0.0,1.0,head
h15_21_14,0.0,1.0,head
h15_21_15,0.0,1.0,head
h15_21_16,0.0,1.0,head
h15_21_17,0.0,1.0,head
h15_21_18,0.0,1.0,head
h15_21_19,0.0,1.0,head
h15_21_20,0.0,1.0,head
h15_21_21,0.0,1.0,head
h15_21_22,0.0,1.0,head
h15_21_23,0.0,1.0,head
h15_22_00,0.0,1.0,head
h15_22_01,0.0,1.0,head
h15_22_02,0.0,1.0,head
h15_22_03,0.0,1.0,head
h15_22_04,0.0,1.0,head
h15_22_05,0.0,1.0,head
h15_22_06,0.0,1.0,head
h15_22_07,0.0,1.0,head
h15_22_08,0.0,1.0,head
h15_22_09,0.0,1.0,head
h15_22_10,0.0,1.0,head
h15_22_11,0.0,1.0,head
h15_22_12,0.0,1.0,head
h15_22_13,0.0,1.0,head
h15_22_14,0.0,1.0,head
h15_22_15,0.0,1.0,head
h15_22_16,0.0,1.0,head
h15_22_17,0.0,1.0,head
h15_22_18,0.0,1.0,head
h15_22_19,0.0,1.0,head
h15_22_20,0.0,1.0,head
h15_22_21,0.0,1.0,head
h15_22_22,0.0,1.0,head
h15_22_23,0.0,1.0,head
h15_23_00,0.0,1.0,head
h15_23_01,0.0,1.0,head
h15_23_02,0.0,1.0,head
h15_23_03,0.0,1.0,head
h15_23_04,0.0,1.0,head
h15_23_05,0.0,1.0,head
h15_23_06,0.0,1.0,head
h15_23_07,0.0,1.0,head
h15_23_08,0.0,1.0,head
h15_23_09,0.0,1.0,head
h15_23_10,0.0,1.0,head
h15_23_11,0.0,1.0,head
h15_23_12,0.0,1.0,head
h15_23_13,0.0,1.0,head
h15_23_14,0.0,1.0,head
h15_23_15,0.0,1.0,head
h15_23_16,0.0,1.0,head
h15_23_17,0.0,1.0,head
h15_23_18,0.0,1.0,head
h15_23_19,0.0,1.0,head
h15_23_20,0.0,1.0,head
h15_23_21,0.0,1.0,head
h15_23_22,0.0,1.0,head
h15_23_23,0.0,1.0,head
h15_24_00,0.0,1.0,head
h15_24_01,0.0,1.0,head
h15_24_02,0.0,1.0,head
h15_24_03,0.0,1.0,head
h15_24_04,0.0,1.0,head
h15_24_05,0.0,1.0,head
h15_24_06,0.0,1.0,head
h15_24_07,0.0,1.0,head
h15_24_08,0.0,1.0,head
h15_24_09,0.0,1.0,head
h15_24_10,0.0,1.0,head
h15_24_11,0.0,1.0,head
h15_24_12,0.0,1.0,head
h15_24_13,0.0,1.0,head
h15_24_14,0.0,1.0,head
h15_24_15,0.0,1.0,head
h15_24_16,0.0,1.0,head
h15_24_17,0.0,1.0,head
h15_24_18,0.0,1.0,head
h15_24_19,0.0,1.0,head
h15_24_20,0.0,1.0,head
h15_24_21,0.0,1.0,head
h15_24_22,0.0,1.0,head
h15_24_23,0.0,1.0,head
h15_25_00,0.0,1.0,head
h15_25_01,0.0,1.0,head
h15_25_02,0.0,1.0,head
h15_25_03,0.0,1.0,head
h15_25_04,0.0,1.0,head
h15_25_05,0.0,1.0,head
h15_25_06,0.0,1.0,head
h15_25_07,0.0,1.0,head
h15_25_08,0.0,1.0,head
h15_25_09,0.0,1.0,head
h15_25_10,0.0,1.0,head
h15_25_11,0.0,1.0,head
h15_25_12,0.0,1.0,head
h15_25_13,0.0,1.0,head
h15_25_14,0.0,1.0,head
h15_25_15,0.0,1.0,head
h15_25_16,0.0,1.0,head
h15_25_17,0.0,1.0,head
h15_25_18,0.0,1.0,head
h15_25_19,0.0,1.0,head
h15_25_20,0.0,1.0,head
h15_25_21,0.0,1.0,head
h15_25_22,0.0,1.0,head
h15_25_23,0.0,1.0,head
h15_26_00,0.0,1.0,head
h15_26_01,0.0,1.0,head
h15_26_02,0.0,1.0,head
h15_26_03,0.0,1.0,head
h15_26_04,0.0,1.0,head
h15_26_05,0.0,1.0,head
h15_26_06,0.0,1.0,head
h15_26_07,0.0,1.0,head
h15_26_08,0.0,1.0,head
h15_26_09,0.0,1.0,head
h15_26_10,0.0,1.0,head
h15_26_11,0.0,1.0,head
h15_26_12,0.0,1.0,head
h15_26_13,0.0,1.0,head
h15_26_14,0.0,1.0,head
h15_26_15,0.0,1.0,head
h15_26_16,0.0,1.0,head
h15_26_17,0.0,1.0,head
h15_26_18,0.0,1.0,head
h15_26_19,0.0,1.0,head
h15_26_20,0.0,1.0,head
h15_26_21,0.0,1.0,head
h15_26_22,0.0,1.0,head
h15_26_23,0.0,1.0,head
h15_27_00,0.0,1.0,head
h15_27_01,0.0,1.0,head
h15_27_02,0.0,1.0,head
h15_27_03,0.0,1.0,head
h15_27_04,0.0,1.0,head
h15_27_05,0.0,1.0,head
h15_27_06,0.0,1.0,head
h15_27_07,0.0,1.0,head
h15_27_08,0.0,1.0,head
h15_27_09,0.0,1.0,head
h15_27_10,0.0,1.0,head
h15_27_11,0.0,1.0,head
h15_27_12,0.0,1.0,head
h15_27_13,0.0,1.0,head
h15_27_14,0.0,1.0,head
h15_27_15,0.0,1.0,head
h15_27_16,0.0,1.0,head
h15_27_17,0.0,1.0,head
h15_27_18,0.0,1.0,head
h15_27_19,0.0,1.0,head
h15_27_20,0.0,1.0,head
h15_27_21,0.0,1.0,head
h15_27_22,0.0,1.0,head
h15_27_23,0.0,1.0,head
h15_28_00,0.0,1.0,head
h15_28_01,0.0,1.0,head
h15_28_02,0.0,1.0,head
h15_28_03,0.0,1.0,head
h15_28_04,0.0,1.0,head
h15_28_05,0.0,1.0,head
h15_28_06,0.0,1.0,head
h15_28_07,0.0,1.0,head
h15_28_08,0.0,1.0,head
h15_28_09,0.0,1.0,head
h15_28_10,0.0,1.0,head
h15_28_11,0.0,1.0,head
h15_28_12,0.0,1.0,head
h15_28_13,0.0,1.0,head
h15_28_14,0.0,1.0,head
h15_28_15,0.0,1.0,head
h15_28_16,0.0,1.0,head
h15_28_17,0.0,1.0,head
h15_28_18,0.0,1.0,head
h15_28_19,0.0,1.0,head
h15_28_20,0.0,1.0,head
h15_28_21,0.0,1.0,head
h15_28_22,0.0,1.0,head
h15_28_23,0.0,1.0,head
h15_29_00,0.0,1.0,head
h15_29_01,0.0,1.0,head
h15_29_02,0.0,1.0,head
h15_29_03,0.0,1.0,head
h15_29_04,0.0,1.0,head
h15_29_05,0.0,1.0,head
h15_29_06,0.0,1.0,head
h15_29_07,0.0,1.0,head
h15_29_08,0.0,1.0,head
h15_29_09,0.0,1.0,head
h15_29_10,0.0,1.0,head
h15_29_11,0.0,1.0,head
h15_29_12,0.0,1.0,head
h15_29_13,0.0,1.0,head
h15_29_14,0.0,1.0,head
h15_29_15,0.0,1.0,head
h15_29_16,0.0,1.0,head
h15_29_17,0.0,1.0,head
h15_29_18,0.0,1.0,head
h15_29_19,0.0,1.0,head
h15_29_20,0.0,1.0,head
h15_29_21,0.0,1.0,head
h15_29_22,0.0,1.0,head
h15_29_23,0.0,1.0,head
h16_00_00,0.0,1.0,head
h16_00_01,0.0,1.0,head
h16_00_02,0.0,1.0,head
h16_00_03,0.0,1.0,head
h16_00_04,0.0,1.0,head
h16_00_05,0.0,1.0,head
h16_00_06,0.0,1.0,head
h16_00_07,0.0,1.0,head
h16_00_08,0.0,1.0,head
h16_00_09,0.0,1.0,head
h16_00_10,0.0,1.0,head
h16_00_11,0.0,1.0,head
h16_00_12,0.0,1.0,head
h16_00_13,0.0,1.0,head
h16_00_14,0.0,1.0,head
h16_00_15,0.0,1.0,head
h16_00_16,0.0,1.0,head
h16_00_17,0.0,1.0,head
h16_00_18,0.0,1.0,head
h16_00_19,0.0,1.0,head
h16_00_20,0.0,1.0,head
h16_00_21,0.0,1.0,head
h16_00_22,0.0,1.0,head
h16_00_23,0.0,1.0,head
h16_01_00,0.0,1.0,head
h16_01_01,0.0,1.0,head
h16_01_02,0.0,1.0,head
h16_01_03,0.0,1.0,head
h16_01_04,0.0,1.0,head
h16_01_05,0.0,1.0,head
h16_01_06,0.0,1.0,head
h16_01_07,0.0,1.0,head
h16_01_08,0.0,1.0,head
h16_01_09,0.0,1.0,head
h16_01_10,0.0,1.0,head
h16_01_11,0.0,1.0,head
h16_01_12,0.0,1.0,head
h16_01_13,0.0,1.0,head
h16_01_14,0.0,1.0,head
h16_01_15,0.0,1.0,head
h16_01_16,0.0,1.0,head
h16_01_17,0.0,1.0,head
h16_01_18,0.0,1.0,head
h16_01_19,0.0,1.0,head
h16_01_20,0.0,1.0,head
h16_01_21,0.0,1.0,head
h16_01_22,0.0,1.0,head
h16_01_23,0.0,1.0,head
h16_02_00,0.0,1.0,head
h16_02_01,0.0,1.0,head
h16_02_02,0.0,1.0,head
h16_02_03,0.0,1.0,head
h16_02_04,0.0,1.0,head
h16_02_05,0.0,1.0,head
h16_02_06,0.0,1.0,head
h16_02_07,0.0,1.0,head
h16_02_08,0.0,1.0,head
h16_02_09,0.0,1.0,head
h16_02_10,0.0,1.0,head
h16_02_11,0.0,1.0,head
h16_02_12,0.0,1.0,head
h16_02_13,0.0,1.0,head
h16_02_14,0.0,1.0,head
h16_02_15,0.0,1.0,head
h16_02_16,0.0,1.0,head
h16_02_17,0.0,1.0,head
h16_02_18,0.0,1.0,head
h16_02_19,0.0,1.0,head
h16_02_20,0.0,1.0,head
h16_02_21,0.0,1.0,head
h16_02_22,0.0,1.0,head
h16_02_23,0.0,1.0,head
h16_03_00,0.0,1.0,head
h16_03_01,0.0,1.0,head
h16_03_02,0.0,1.0,head
h16_03_03,0.0,1.0,head
h16_03_04,0.0,1.0,head
h16_03_05,0.0,1.0,head
h16_03_06,0.0,1.0,head
h16_03_07,0.0,1.0,head
h16_03_08,0.0,1.0,head
h16_03_09,0.0,1.0,head
h16_03_10,0.0,1.0,head
h16_03_11,0.0,1.0,head
h16_03_12,0.0,1.0,head
h16_03_13,0.0,1.0,head
h16_03_14,0.0,1.0,head
h16_03_15,0.0,1.0,head
h16_03_16,0.0,1.0,head
h16_03_17,0.0,1.0,head
h16_03_18,0.0,1.0,head
h16_03_19,0.0,1.0,head
h16_03_20,0.0,1.0,head
h16_03_21,0.0,1.0,head
h16_03_22,0.0,1.0,head
h16_03_23,0.0,1.0,head
h16_04_00,0.0,1.0,head
h16_04_01,0.0,1.0,head
h16_04_02,0.0,1.0,head
h16_04_03,0.0,1.0,head
h16_04_04,0.0,1.0,head
h16_04_05,0.0,1.0,head
h16_04_06,0.0,1.0,head
h16_04_07,0.0,1.0,head
h16_04_08,0.0,1.0,head
h16_04_09,0.0,1.0,head
h16_04_10,0.0,1.0,head
h16_04_11,0.0,1.0,head
h16_04_12,0.0,1.0,head
h16_04_13,0.0,1.0,head
h16_04_14,0.0,1.0,head
h16_04_15,0.0,1.0,head
h16_04_16,0.0,1.0,head
h16_04_17,0.0,1.0,head
h16_04_18,0.0,1.0,head
h16_04_19,0.0,1.0,head
h16_04_20,0.0,1.0,head
h16_04_21,0.0,1.0,head
h16_04_22,0.0,1.0,head
h16_04_23,0.0,1.0,head
h16_05_00,0.0,1.0,head
h16_05_01,0.0,1.0,head
h16_05_02,0.0,1.0,head
h16_05_03,0.0,1.0,head
h16_05_04,0.0,1.0,head
h16_05_05,0.0,1.0,head
h16_05_06,0.0,1.0,head
h16_05_07,0.0,1.0,head
h16_05_08,0.0,1.0,head
h16_05_09,0.0,1.0,head
h16_05_10,0.0,1.0,head
h16_05_11,0.0,1.0,head
h16_05_12,0.0,1.0,head
h16_05_13,0.0,1.0,head
h16_05_14,0.0,1.0,head
h16_05_15,0.0,1.0,head
h16_05_16,0.0,1.0,head
h16_05_17,0.0,1.0,head
h16_05_18,0.0,1.0,head
h16_05_19,0.0,1.0,head
h16_05_20,0.0,1.0,head
h16_05_21,0.0,1.0,head
h16_05_22,0.0,1.0,head
h16_05_23,0.0,1.0,head
h16_06_00,0.0,1.0,head
h16_06_01,0.0,1.0,head
h16_06_02,0.0,1.0,head
h16_06_03,0.0,1.0,head
h16_06_04,0.0,1.0,head
h16_06_05,0.0,1.0,head
h16_06_06,0.0,1.0,head
h16_06_07,0.0,1.0,head
h16_06_08,0.0,1.0,head
h16_06_09,0.0,1.0,head
h16_06_10,0.0,1.0,head
h16_06_11,0.0,1.0,head
h16_06_12,0.0,1.0,head
h16_06_13,0.0,1.0,head
h16_06_14,0.0,1.0,head
h16_06_15,0.0,1.0,head
h16_06_16,0.0,1.0,head
h16_06_17,0.0,1.0,head
h16_06_18,0.0,1.0,head
h16_06_19,0.0,1.0,head
h16_06_20,0.0,1.0,head
h16_06_21,0.0,1.0,head
h16_06_22,0.0,1.0,head
h16_06_23,0.0,1.0,head
h16_07_00,0.0,1.0,head
h16_07_01,0.0,1.0,head
h16_07_02,0.0,1.0,head
h16_07_03,0.0,1.0,head
h16_07_04,0.0,1.0,head
h16_07_05,0.0,1.0,head
h16_07_06,0.0,1.0,head
h16_07_07,0.0,1.0,head
h16_07_08,0.0,1.0,head
h16_07_09,0.0,1.0,head
h16_07_10,0.0,1.0,head
h16_07_11,0.0,1.0,head
h16_07_12,0.0,1.0,head
h16_07_13,0.0,1.0,head
h16_07_14,0.0,1.0,head
h16_07_15,0.0,1.0,head
h16_07_16,0.0,1.0,head
h16_07_17,0.0,1.0,head
h16_07_18,0.0,1.0,head
h16_07_19,0.0,1.0,head
h16_07_20,0.0,1.0,head
h16_07_21,0.0,1.0,head
h16_07_22,0.0,1.0,head
h16_07_23,0.0,1.0,head
h16_08_00,0.0,1.0,head
h16_08_01,0.0,1.0,head
h16_08_02,0.0,1.0,head
h16_08_03,0.0,1.0,head
h16_08_04,0.0,1.0,head
h16_08_05,0.0,1.0,head
h16_08_06,0.0,1.0,head
h16_08_07,0.0,1.0,head
h16_08_08,0.0,1.0,head
h16_08_09,0.0,1.0,head
h16_08_10,0.0,1.0,head
h16_08_11,0.0,1.0,head
h16_08_12,0.0,1.0,head
h16_08_13,0.0,1.0,head
h16_08_14,0.0,1.0,head
h16_08_15,0.0,1.0,head
h16_08_16,0.0,1.0,head
h16_08_17,0.0,1.0,head
h16_08_18,0.0,1.0,head
h16_08_19,0.0,1.0,head
h16_08_20,0.0,1.0,head
h16_08_21,0.0,1.0,head
h16_08_22,0.0,1.0,head
h16_08_23,0.0,1.0,head
h16_09_00,0.0,1.0,head
h16_09_01,0.0,1.0,head
h16_09_02,0.0,1.0,head
h16_09_03,0.0,1.0,head
h16_09_04,0.0,1.0,head
h16_09_05,0.0,1.0,head
h16_09_06,0.0,1.0,head
h16_09_07,0.0,1.0,head
h16_09_08,0.0,1.0,head
h16_09_09,0.0,1.0,head
h16_09_10,0.0,1.0,head
h16_09_11,0.0,1.0,head
h16_09_12,0.0,1.0,head
h16_09_13,0.0,1.0,head
h16_09_14,0.0,1.0,head
h16_09_15,0.0,1.0,head
h16_09_16,0.0,1.0,head
h16_09_17,0.0,1.0,head
h16_09_18,0.0,1.0,head
h16_09_19,0.0,1.0,head
h16_09_20,0.0,1.0,head
h16_09_21,0.0,1.0,head
h16_09_22,0.0,1.0,head
h16_09_23,0.0,1.0,head
h16_10_00,0.0,1.0,head
h16_10_01,0.0,1.0,head
h16_10_02,0.0,1.0,head
h16_10_03,0.0,1.0,head
h16_10_04,0.0,1.0,head
h16_10_05,0.0,1.0,head
h16_10_06,0.0,1.0,head
h16_10_07,0.0,1.0,head
h16_10_08,0.0,1.0,head
h16_10_09,0.0,1.0,head
h16_10_10,0.0,1.0,head
h16_10_11,0.0,1.0,head
h16_10_12,0.0,1.0,head
h16_10_13,0.0,1.0,head
h16_10_14,0.0,1.0,head
h16_10_15,0.0,1.0,head
h16_10_16,0.0,1.0,head
h16_10_17,0.0,1.0,head
h16_10_18,0.0,1.0,head
h16_10_19,0.0,1.0,head
h16_10_20,0.0,1.0,head
h16_10_21,0.0,1.0,head
h16_10_22,0.0,1.0,head
h16_10_23,0.0,1.0,head
h16_11_00,0.0,1.0,head
h16_11_01,0.0,1.0,head
h16_11_02,0.0,1.0,head
h16_11_03,0.0,1.0,head
h16_11_04,0.0,1.0,head
h16_11_05,0.0,1.0,head
h16_11_06,0.0,1.0,head
h16_11_07,0.0,1.0,head
h16_11_08,0.0,1.0,head
h16_11_09,0.0,1.0,head
h16_11_10,0.0,1.0,head
h16_11_11,0.0,1.0,head
h16_11_12,0.0,1.0,head
h16_11_13,0.0,1.0,head
h16_11_14,0.0,1.0,head
h16_11_15,0.0,1.0,head
h16_11_16,0.0,1.0,head
h16_11_17,0.0,1.0,head
h16_11_18,0.0,1.0,head
h16_11_19,0.0,1.0,head
h16_11_20,0.0,1.0,head
h16_11_21,0.0,1.0,head
h16_11_22,0.0,1.0,head
h16_11_23,0.0,1.0,head
h16_12_00,0.0,1.0,head
h16_12_01,0.0,1.0,head
h16_12_02,0.0,1.0,head
h16_12_03,0.0,1.0,head
h16_12_04,0.0,1.0,head
h16_12_05,0.0,1.0,head
h16_12_06,0.0,1.0,head
h16_12_07,0.0,1.0,head
h16_12_08,0.0,1.0,head
h16_12_09,0.0,1.0,head
h16_12_10,0.0,1.0,head
h16_12_11,0.0,1.0,head
h16_12_12,0.0,1.0,head
h16_12_13,0.0,1.0,head
h16_12_14,0.0,1.0,head
h16_12_15,0.0,1.0,head
h16_12_16,0.0,1.0,head
h16_12_17,0.0,1.0,head
h16_12_18,0.0,1.0,head
h16_12_19,0.0,1.0,head
h16_12_20,0.0,1.0,head
h16_12_21,0.0,1.0,head
h16_12_22,0.0,1.0,head
h16_12_23,0.0,1.0,head
h16_13_00,0.0,1.0,head
h16_13_01,0.0,1.0,head
h16_13_02,0.0,1.0,head
h16_13_03,0.0,1.0,head
h16_13_04,0.0,1.0,head
h16_13_05,0.0,1.0,head
h16_13_06,0.0,1.0,head
h16_13_07,0.0,1.0,head
h16_13_08,0.0,1.0,head
h16_13_09,0.0,1.0,head
h16_13_10,0.0,1.0,head
h16_13_11,0.0,1.0,head
h16_13_12,0.0,1.0,head
h16_13_13,0.0,1.0,head
h16_13_14,0.0,1.0,head
h16_13_15,0.0,1.0,head
h16_13_16,0.0,1.0,head
h16_13_17,0.0,1.0,head
h16_13_18,0.0,1.0,head
h16_13_19,0.0,1.0,head
h16_13_20,0.0,1.0,head
h16_13_21,0.0,1.0,head
h16_13_22,0.0,1.0,head
h16_13_23,0.0,1.0,head
h16_14_00,0.0,1.0,head
h16_14_01,0.0,1.0,head
h16_14_02,0.0,1.0,head
h16_14_03,0.0,1.0,head
h16_14_04,0.0,1.0,head
h16_14_05,0.0,1.0,head
h16_14_06,0.0,1.0,head
h16_14_07,0.0,1.0,head
h16_14_08,0.0,1.0,head
h16_14_09,0.0,1.0,head
h16_14_10,0.0,1.0,head
h16_14_11,0.0,1.0,head
h16_14_12,0.0,1.0,head
h16_14_13,0.0,1.0,head
h16_14_14,0.0,1.0,head
h16_14_15,0.0,1.0,head
h16_14_16,0.0,1.0,head
h16_14_17,0.0,1.0,head
h16_14_18,0.0,1.0,head
h16_14_19,0.0,1.0,head
h16_14_20,0.0,1.0,head
h16_14_21,0.0,1.0,head
h16_14_22,0.0,1.0,head
h16_14_23,0.0,1.0,head
h16_15_00,0.0,1.0,head
h16_15_01,0.0,1.0,head
h16_15_02,0.0,1.0,head
h16_15_03,0.0,1.0,head
h16_15_04,0.0,1.0,head
h16_15_05,0.0,1.0,head
h16_15_06,0.0,1.0,head
h16_15_07,0.0,1.0,head
h16_15_08,0.0,1.0,head
h16_15_09,0.0,1.0,head
h16_15_10,0.0,1.0,head
h16_15_11,0.0,1.0,head
h16_15_12,0.0,1.0,head
h16_15_13,0.0,1.0,head
h16_15_14,0.0,1.0,head
h16_15_15,0.0,1.0,head
h16_15_16,0.0,1.0,head
h16_15_17,0.0,1.0,head
h16_15_18,0.0,1.0,head
h16_15_19,0.0,1.0,head
h16_15_20,0.0,1.0,head
h16_15_21,0.0,1.0,head
h16_15_22,0.0,1.0,head
h16_15_23,0.0,1.0,head
h16_16_00,0.0,1.0,head
h16_16_01,0.0,1.0,head
h16_16_02,0.0,1.0,head
h16_16_03,0.0,1.0,head
h16_16_04,0.0,1.0,head
h16_16_05,0.0,1.0,head
h16_16_06,0.0,1.0,head
h16_16_07,0.0,1.0,head
h16_16_08,0.0,1.0,head
h16_16_09,0.0,1.0,head
h16_16_10,0.0,1.0,head
h16_16_11,0.0,1.0,head
h16_16_12,0.0,1.0,head
h16_16_13,0.0,1.0,head
h16_16_14,0.0,1.0,head
h16_16_15,0.0,1.0,head
h16_16_16,0.0,1.0,head
h16_16_17,0.0,1.0,head
h16_16_18,0.0,1.0,head
h16_16_19,0.0,1.0,head
h16_16_20,0.0,1.0,head
h16_16_21,0.0,1.0,head
h16_16_22,0.0,1.0,head
h16_16_23,0.0,1.0,head
h16_17_00,0.0,1.0,head
h16_17_01,0.0,1.0,head
h16_17_02,0.0,1.0,head
h16_17_03,0.0,1.0,head
h16_17_04,0.0,1.0,head
h16_17_05,0.0,1.0,head
h16_17_06,0.0,1.0,head
h16_17_07,0.0,1.0,head
h16_17_08,0.0,1.0,head
h16_17_09,0.0,1.0,head
h16_17_10,0.0,1.0,head
h16_17_11,0.0,1.0,head
h16_17_12,0.0,1.0,head
h16_17_13,0.0,1.0,head
h16_17_14,0.0,1.0,head
h16_17_15,0.0,1.0,head
h16_17_16,0.0,1.0,head
h16_17_17,0.0,1.0,head
h16_17_18,0.0,1.0,head
h16_17_19,0.0,1.0,head
h16_17_20,0.0,1.0,head
h16_17_21,0.0,1.0,head
h16_17_22,0.0,1.0,head
h16_17_23,0.0,1.0,head
h16_18_00,0.0,1.0,head
h16_18_01,0.0,1.0,head
h16_18_02,0.0,1.0,head
h16_18_03,0.0,1.0,head
h16_18_04,0.0,1.0,head
h16_18_05,0.0,1.0,head
h16_18_06,0.0,1.0,head
h16_18_07,0.0,1.0,head
h16_18_08,0.0,1.0,head
h16_18_09,0.0,1.0,head
h16_18_10,0.0,1.0,head
h16_18_11,0.0,1.0,head
h16_18_12,0.0,1.0,head
h16_18_13,0.0,1.0,head
h16_18_14,0.0,1.0,head
h16_18_15,0.0,1.0,head
h16_18_16,0.0,1.0,head
h16_18_17,0.0,1.0,head
h16_18_18,0.0,1.0,head
h16_18_19,0.0,1.0,head
h16_18_20,0.0,1.0,head
h16_18_21,0.0,1.0,head
h16_18_22,0.0,1.0,head
h16_18_23,0.0,1.0,head
h16_19_00,0.0,1.0,head
